STATION_NAME	YEAR	Month	DAY	DATE	TMAX	C	temF
PORTLAND NWSFO OR US	2011	04	18	20110418	128	12.8	55.04
PORTLAND NWSFO OR US	2011	04	17	20110417	128	12.8	55.04
PORTLAND NWSFO OR US	2011	04	16	20110416	122	12.2	53.96
PORTLAND NWSFO OR US	2011	04	15	20110415	106	10.6	51.08
PORTLAND NWSFO OR US	2011	04	14	20110414	106	10.6	51.08
PORTLAND NWSFO OR US	2011	04	13	20110413	111	11.1	51.98
PORTLAND NWSFO OR US	2011	04	12	20110412	144	14.4	57.92
PORTLAND NWSFO OR US	2011	04	11	20110411	117	11.7	53.06
PORTLAND NWSFO OR US	2011	04	10	20110410	139	13.9	57.02
PORTLAND NWSFO OR US	2011	04	09	20110409	133	13.3	55.94
PORTLAND NWSFO OR US	2011	04	08	20110408	167	16.7	62.06
PORTLAND NWSFO OR US	2011	04	07	20110407	111	11.1	51.98
PORTLAND NWSFO OR US	2011	04	06	20110406	78	7.8	46.04
PORTLAND NWSFO OR US	2011	04	05	20110405	122	12.2	53.96
PORTLAND NWSFO OR US	2011	04	04	20110404	94	9.4	48.92
PORTLAND NWSFO OR US	2011	04	03	20110403	111	11.1	51.98
PORTLAND NWSFO OR US	2011	04	02	20110402	117	11.7	53.06
PORTLAND NWSFO OR US	2011	04	01	20110401	194	19.4	66.92
PORTLAND NWSFO OR US	2011	03	31	20110331	172	17.2	62.96
PORTLAND NWSFO OR US	2011	03	30	20110330	139	13.9	57.02
PORTLAND NWSFO OR US	2011	03	29	20110329	106	10.6	51.08
PORTLAND NWSFO OR US	2011	03	28	20110328	122	12.2	53.96
PORTLAND NWSFO OR US	2011	03	27	20110327	89	8.9	48.02
PORTLAND NWSFO OR US	2011	03	26	20110326	122	12.2	53.96
PORTLAND NWSFO OR US	2011	03	25	20110325	117	11.7	53.06
PORTLAND NWSFO OR US	2011	03	24	20110324	122	12.2	53.96
PORTLAND NWSFO OR US	2011	03	23	20110323	144	14.4	57.92
PORTLAND NWSFO OR US	2011	03	22	20110322	117	11.7	53.06
PORTLAND NWSFO OR US	2011	03	21	20110321	122	12.2	53.96
PORTLAND NWSFO OR US	2011	03	20	20110320	106	10.6	51.08
PORTLAND NWSFO OR US	2011	03	19	20110319	111	11.1	51.98
PORTLAND NWSFO OR US	2011	03	18	20110318	78	7.8	46.04
PORTLAND NWSFO OR US	2011	03	17	20110317	100	10	50
PORTLAND NWSFO OR US	2011	03	16	20110316	106	10.6	51.08
PORTLAND NWSFO OR US	2011	03	15	20110315	106	10.6	51.08
PORTLAND NWSFO OR US	2011	03	14	20110314	139	13.9	57.02
PORTLAND NWSFO OR US	2011	03	13	20110313	94	9.4	48.92
PORTLAND NWSFO OR US	2011	03	12	20110312	117	11.7	53.06
PORTLAND NWSFO OR US	2011	03	11	20110311	144	14.4	57.92
PORTLAND NWSFO OR US	2011	03	10	20110310	117	11.7	53.06
PORTLAND NWSFO OR US	2011	03	09	20110309	139	13.9	57.02
PORTLAND NWSFO OR US	2011	03	08	20110308	144	14.4	57.92
PORTLAND NWSFO OR US	2011	03	07	20110307	100	10	50
PORTLAND NWSFO OR US	2011	03	06	20110306	78	7.8	46.04
PORTLAND NWSFO OR US	2011	03	05	20110305	111	11.1	51.98
PORTLAND NWSFO OR US	2011	03	04	20110304	78	7.8	46.04
PORTLAND NWSFO OR US	2011	03	03	20110303	94	9.4	48.92
PORTLAND NWSFO OR US	2011	03	02	20110302	94	9.4	48.92
PORTLAND NWSFO OR US	2011	03	01	20110301	56	5.6	42.08
PORTLAND NWSFO OR US	2011	02	28	20110228	56	5.6	42.08
PORTLAND NWSFO OR US	2011	02	27	20110227	72	7.2	44.96
PORTLAND NWSFO OR US	2011	02	26	20110226	0	0	32
PORTLAND NWSFO OR US	2011	02	25	20110225	11	1.1	33.98
PORTLAND NWSFO OR US	2011	02	24	20110224	44	4.4	39.92
PORTLAND NWSFO OR US	2011	02	23	20110223	61	6.1	42.98
PORTLAND NWSFO OR US	2011	02	22	20110222	83	8.3	46.94
PORTLAND NWSFO OR US	2011	02	21	20110221	89	8.9	48.02
PORTLAND NWSFO OR US	2011	02	20	20110220	78	7.8	46.04
PORTLAND NWSFO OR US	2011	02	19	20110219	111	11.1	51.98
PORTLAND NWSFO OR US	2011	02	18	20110218	72	7.2	44.96
PORTLAND NWSFO OR US	2011	02	17	20110217	83	8.3	46.94
PORTLAND NWSFO OR US	2011	02	16	20110216	67	6.7	44.06
PORTLAND NWSFO OR US	2011	02	15	20110215	72	7.2	44.96
PORTLAND NWSFO OR US	2011	02	14	20110214	128	12.8	55.04
PORTLAND NWSFO OR US	2011	02	13	20110213	111	11.1	51.98
PORTLAND NWSFO OR US	2011	02	12	20110212	133	13.3	55.94
PORTLAND NWSFO OR US	2011	02	11	20110211	106	10.6	51.08
PORTLAND NWSFO OR US	2011	02	10	20110210	78	7.8	46.04
PORTLAND NWSFO OR US	2011	02	09	20110209	67	6.7	44.06
PORTLAND NWSFO OR US	2011	02	08	20110208	100	10	50
PORTLAND NWSFO OR US	2011	02	07	20110207	100	10	50
PORTLAND NWSFO OR US	2011	02	06	20110206	128	12.8	55.04
PORTLAND NWSFO OR US	2011	02	05	20110205	94	9.4	48.92
PORTLAND NWSFO OR US	2011	02	04	20110204	100	10	50
PORTLAND NWSFO OR US	2011	02	03	20110203	89	8.9	48.02
PORTLAND NWSFO OR US	2011	02	02	20110202	61	6.1	42.98
PORTLAND NWSFO OR US	2011	02	01	20110201	56	5.6	42.08
PORTLAND NWSFO OR US	2011	01	31	20110131	61	6.1	42.98
PORTLAND NWSFO OR US	2011	01	30	20110130	100	10	50
PORTLAND NWSFO OR US	2011	01	29	20110129	122	12.2	53.96
PORTLAND NWSFO OR US	2011	01	28	20110128	122	12.2	53.96
PORTLAND NWSFO OR US	2011	01	27	20110127	128	12.8	55.04
PORTLAND NWSFO OR US	2011	01	26	20110126	117	11.7	53.06
PORTLAND NWSFO OR US	2011	01	25	20110125	111	11.1	51.98
PORTLAND NWSFO OR US	2011	01	24	20110124	111	11.1	51.98
PORTLAND NWSFO OR US	2011	01	23	20110123	72	7.2	44.96
PORTLAND NWSFO OR US	2011	01	22	20110122	106	10.6	51.08
PORTLAND NWSFO OR US	2011	01	21	20110121	83	8.3	46.94
PORTLAND NWSFO OR US	2011	01	20	20110120	44	4.4	39.92
PORTLAND NWSFO OR US	2011	01	19	20110119	50	5	41
PORTLAND NWSFO OR US	2011	01	18	20110118	67	6.7	44.06
PORTLAND NWSFO OR US	2011	01	17	20110117	133	13.3	55.94
PORTLAND NWSFO OR US	2011	01	16	20110116	133	13.3	55.94
PORTLAND NWSFO OR US	2011	01	15	20110115	128	12.8	55.04
PORTLAND NWSFO OR US	2011	01	14	20110114	144	14.4	57.92
PORTLAND NWSFO OR US	2011	01	13	20110113	139	13.9	57.02
PORTLAND NWSFO OR US	2011	01	12	20110112	111	11.1	51.98
PORTLAND NWSFO OR US	2011	01	11	20110111	17	1.7	35.06
PORTLAND NWSFO OR US	2011	01	10	20110110	50	5	41
PORTLAND NWSFO OR US	2011	01	09	20110109	50	5	41
PORTLAND NWSFO OR US	2011	01	08	20110108	50	5	41
PORTLAND NWSFO OR US	2011	01	07	20110107	83	8.3	46.94
PORTLAND NWSFO OR US	2011	01	06	20110106	83	8.3	46.94
PORTLAND NWSFO OR US	2011	01	05	20110105	39	3.9	39.02
PORTLAND NWSFO OR US	2011	01	04	20110104	17	1.7	35.06
PORTLAND NWSFO OR US	2011	01	03	20110103	22	2.2	35.96
PORTLAND NWSFO OR US	2011	01	02	20110102	17	1.7	35.06
PORTLAND NWSFO OR US	2011	01	01	20110101	6	0.6	33.08
PORTLAND NWSFO OR US	2010	12	31	20101231	17	1.7	35.06
PORTLAND NWSFO OR US	2010	12	30	20101230	11	1.1	33.98
PORTLAND NWSFO OR US	2010	12	29	20101229	44	4.4	39.92
PORTLAND NWSFO OR US	2010	12	28	20101228	89	8.9	48.02
PORTLAND NWSFO OR US	2010	12	27	20101227	89	8.9	48.02
PORTLAND NWSFO OR US	2010	12	26	20101226	67	6.7	44.06
PORTLAND NWSFO OR US	2010	12	25	20101225	78	7.8	46.04
PORTLAND NWSFO OR US	2010	12	24	20101224	50	5	41
PORTLAND NWSFO OR US	2010	12	23	20101223	61	6.1	42.98
PORTLAND NWSFO OR US	2010	12	22	20101222	61	6.1	42.98
PORTLAND NWSFO OR US	2010	12	21	20101221	56	5.6	42.08
PORTLAND NWSFO OR US	2010	12	20	20101220	33	3.3	37.94
PORTLAND NWSFO OR US	2010	12	19	20101219	56	5.6	42.08
PORTLAND NWSFO OR US	2010	12	18	20101218	56	5.6	42.08
PORTLAND NWSFO OR US	2010	12	17	20101217	72	7.2	44.96
PORTLAND NWSFO OR US	2010	12	16	20101216	72	7.2	44.96
PORTLAND NWSFO OR US	2010	12	15	20101215	89	8.9	48.02
PORTLAND NWSFO OR US	2010	12	14	20101214	122	12.2	53.96
PORTLAND NWSFO OR US	2010	12	13	20101213	139	13.9	57.02
PORTLAND NWSFO OR US	2010	12	12	20101212	161	16.1	60.98
PORTLAND NWSFO OR US	2010	12	11	20101211	139	13.9	57.02
PORTLAND NWSFO OR US	2010	12	10	20101210	78	7.8	46.04
PORTLAND NWSFO OR US	2010	12	09	20101209	111	11.1	51.98
PORTLAND NWSFO OR US	2010	12	08	20101208	94	9.4	48.92
PORTLAND NWSFO OR US	2010	12	07	20101207	56	5.6	42.08
PORTLAND NWSFO OR US	2010	12	06	20101206	67	6.7	44.06
PORTLAND NWSFO OR US	2010	12	05	20101205	72	7.2	44.96
PORTLAND NWSFO OR US	2010	12	04	20101204	78	7.8	46.04
PORTLAND NWSFO OR US	2010	12	03	20101203	83	8.3	46.94
PORTLAND NWSFO OR US	2010	12	02	20101202	72	7.2	44.96
PORTLAND NWSFO OR US	2010	12	01	20101201	56	5.6	42.08
PORTLAND NWSFO OR US	2010	11	30	20101130	44	4.4	39.92
PORTLAND NWSFO OR US	2010	11	29	20101129	56	5.6	42.08
PORTLAND NWSFO OR US	2010	11	28	20101128	67	6.7	44.06
PORTLAND NWSFO OR US	2010	11	27	20101127	67	6.7	44.06
PORTLAND NWSFO OR US	2010	11	26	20101126	28	2.8	37.04
PORTLAND NWSFO OR US	2010	11	25	20101125	39	3.9	39.02
PORTLAND NWSFO OR US	2010	11	24	20101124	-6	-0.6	30.92
PORTLAND NWSFO OR US	2010	11	23	20101123	-11	-1.1	30.02
PORTLAND NWSFO OR US	2010	11	22	20101122	44	4.4	39.92
PORTLAND NWSFO OR US	2010	11	21	20101121	33	3.3	37.94
PORTLAND NWSFO OR US	2010	11	20	20101120	83	8.3	46.94
PORTLAND NWSFO OR US	2010	11	19	20101119	83	8.3	46.94
PORTLAND NWSFO OR US	2010	11	18	20101118	89	8.9	48.02
PORTLAND NWSFO OR US	2010	11	17	20101117	100	10	50
PORTLAND NWSFO OR US	2010	11	16	20101116	122	12.2	53.96
PORTLAND NWSFO OR US	2010	11	15	20101115	144	14.4	57.92
PORTLAND NWSFO OR US	2010	11	14	20101114	128	12.8	55.04
PORTLAND NWSFO OR US	2010	11	13	20101113	83	8.3	46.94
PORTLAND NWSFO OR US	2010	11	12	20101112	111	11.1	51.98
PORTLAND NWSFO OR US	2010	11	11	20101111	100	10	50
PORTLAND NWSFO OR US	2010	11	10	20101110	100	10	50
PORTLAND NWSFO OR US	2010	11	09	20101109	72	7.2	44.96
PORTLAND NWSFO OR US	2010	11	08	20101108	100	10	50
PORTLAND NWSFO OR US	2010	11	07	20101107	144	14.4	57.92
PORTLAND NWSFO OR US	2010	11	06	20101106	150	15	59
PORTLAND NWSFO OR US	2010	11	05	20101105	156	15.6	60.08
PORTLAND NWSFO OR US	2010	11	04	20101104	194	19.4	66.92
PORTLAND NWSFO OR US	2010	11	03	20101103	206	20.6	69.08
PORTLAND NWSFO OR US	2010	11	02	20101102	172	17.2	62.96
PORTLAND NWSFO OR US	2010	11	01	20101101	189	18.9	66.02
PORTLAND NWSFO OR US	2010	10	31	20101031	144	14.4	57.92
PORTLAND NWSFO OR US	2010	10	30	20101030	111	11.1	51.98
PORTLAND NWSFO OR US	2010	10	29	20101029	167	16.7	62.06
PORTLAND NWSFO OR US	2010	10	28	20101028	122	12.2	53.96
PORTLAND NWSFO OR US	2010	10	27	20101027	139	13.9	57.02
PORTLAND NWSFO OR US	2010	10	26	20101026	100	10	50
PORTLAND NWSFO OR US	2010	10	25	20101025	122	12.2	53.96
PORTLAND NWSFO OR US	2010	10	24	20101024	128	12.8	55.04
PORTLAND NWSFO OR US	2010	10	23	20101023	139	13.9	57.02
PORTLAND NWSFO OR US	2010	10	22	20101022	172	17.2	62.96
PORTLAND NWSFO OR US	2010	10	21	20101021	167	16.7	62.06
PORTLAND NWSFO OR US	2010	10	20	20101020	222	22.2	71.96
PORTLAND NWSFO OR US	2010	10	19	20101019	217	21.7	71.06
PORTLAND NWSFO OR US	2010	10	18	20101018	183	18.3	64.94
PORTLAND NWSFO OR US	2010	10	17	20101017	178	17.8	64.04
PORTLAND NWSFO OR US	2010	10	16	20101016	167	16.7	62.06
PORTLAND NWSFO OR US	2010	10	15	20101015	161	16.1	60.98
PORTLAND NWSFO OR US	2010	10	14	20101014	206	20.6	69.08
PORTLAND NWSFO OR US	2010	10	13	20101013	217	21.7	71.06
PORTLAND NWSFO OR US	2010	10	12	20101012	206	20.6	69.08
PORTLAND NWSFO OR US	2010	10	11	20101011	172	17.2	62.96
PORTLAND NWSFO OR US	2010	10	10	20101010	167	16.7	62.06
PORTLAND NWSFO OR US	2010	10	09	20101009	189	18.9	66.02
PORTLAND NWSFO OR US	2010	10	08	20101008	211	21.1	69.98
PORTLAND NWSFO OR US	2010	10	07	20101007	172	17.2	62.96
PORTLAND NWSFO OR US	2010	10	06	20101006	267	26.7	80.06
PORTLAND NWSFO OR US	2010	10	05	20101005	217	21.7	71.06
PORTLAND NWSFO OR US	2010	10	04	20101004	161	16.1	60.98
PORTLAND NWSFO OR US	2010	10	03	20101003	183	18.3	64.94
PORTLAND NWSFO OR US	2010	10	02	20101002	211	21.1	69.98
PORTLAND NWSFO OR US	2010	10	01	20101001	194	19.4	66.92
PORTLAND NWSFO OR US	2010	09	30	20100930	294	29.4	84.92
PORTLAND NWSFO OR US	2010	09	29	20100929	250	25	77
PORTLAND NWSFO OR US	2010	09	28	20100928	244	24.4	75.92
PORTLAND NWSFO OR US	2010	09	27	20100927	300	30	86
PORTLAND NWSFO OR US	2010	09	26	20100926	194	19.4	66.92
PORTLAND NWSFO OR US	2010	09	25	20100925	278	27.8	82.04
PORTLAND NWSFO OR US	2010	09	24	20100924	233	23.3	73.94
PORTLAND NWSFO OR US	2010	09	23	20100923	161	16.1	60.98
PORTLAND NWSFO OR US	2010	09	22	20100922	211	21.1	69.98
PORTLAND NWSFO OR US	2010	09	21	20100921	206	20.6	69.08
PORTLAND NWSFO OR US	2010	09	20	20100920	194	19.4	66.92
PORTLAND NWSFO OR US	2010	09	19	20100919	217	21.7	71.06
PORTLAND NWSFO OR US	2010	09	18	20100918	200	20	68
PORTLAND NWSFO OR US	2010	09	17	20100917	211	21.1	69.98
PORTLAND NWSFO OR US	2010	09	16	20100916	228	22.8	73.04
PORTLAND NWSFO OR US	2010	09	15	20100915	228	22.8	73.04
PORTLAND NWSFO OR US	2010	09	14	20100914	228	22.8	73.04
PORTLAND NWSFO OR US	2010	09	13	20100913	244	24.4	75.92
PORTLAND NWSFO OR US	2010	09	12	20100912	256	25.6	78.08
PORTLAND NWSFO OR US	2010	09	11	20100911	222	22.2	71.96
PORTLAND NWSFO OR US	2010	09	10	20100910	194	19.4	66.92
PORTLAND NWSFO OR US	2010	09	09	20100909	183	18.3	64.94
PORTLAND NWSFO OR US	2010	09	08	20100908	194	19.4	66.92
PORTLAND NWSFO OR US	2010	09	07	20100907	189	18.9	66.02
PORTLAND NWSFO OR US	2010	09	06	20100906	222	22.2	71.96
PORTLAND NWSFO OR US	2010	09	05	20100905	217	21.7	71.06
PORTLAND NWSFO OR US	2010	09	04	20100904	217	21.7	71.06
PORTLAND NWSFO OR US	2010	09	03	20100903	317	31.7	89.06
PORTLAND NWSFO OR US	2010	09	02	20100902	300	30	86
PORTLAND NWSFO OR US	2010	09	01	20100901	233	23.3	73.94
PORTLAND NWSFO OR US	2010	08	31	20100831	167	16.7	62.06
PORTLAND NWSFO OR US	2010	08	30	20100830	217	21.7	71.06
PORTLAND NWSFO OR US	2010	08	29	20100829	194	19.4	66.92
PORTLAND NWSFO OR US	2010	08	28	20100828	239	23.9	75.02
PORTLAND NWSFO OR US	2010	08	27	20100827	233	23.3	73.94
PORTLAND NWSFO OR US	2010	08	26	20100826	217	21.7	71.06
PORTLAND NWSFO OR US	2010	08	25	20100825	350	35	95
PORTLAND NWSFO OR US	2010	08	24	20100824	339	33.9	93.02
PORTLAND NWSFO OR US	2010	08	23	20100823	272	27.2	80.96
PORTLAND NWSFO OR US	2010	08	22	20100822	222	22.2	71.96
PORTLAND NWSFO OR US	2010	08	21	20100821	217	21.7	71.06
PORTLAND NWSFO OR US	2010	08	20	20100820	244	24.4	75.92
PORTLAND NWSFO OR US	2010	08	19	20100819	233	23.3	73.94
PORTLAND NWSFO OR US	2010	08	18	20100818	256	25.6	78.08
PORTLAND NWSFO OR US	2010	08	17	20100817	328	32.8	91.04
PORTLAND NWSFO OR US	2010	08	16	20100816	361	36.1	96.98
PORTLAND NWSFO OR US	2010	08	15	20100815	367	36.7	98.06
PORTLAND NWSFO OR US	2010	08	14	20100814	356	35.6	96.08
PORTLAND NWSFO OR US	2010	08	13	20100813	344	34.4	93.92
PORTLAND NWSFO OR US	2010	08	12	20100812	294	29.4	84.92
PORTLAND NWSFO OR US	2010	08	11	20100811	272	27.2	80.96
PORTLAND NWSFO OR US	2010	08	10	20100810	222	22.2	71.96
PORTLAND NWSFO OR US	2010	08	09	20100809	194	19.4	66.92
PORTLAND NWSFO OR US	2010	08	08	20100808	250	25	77
PORTLAND NWSFO OR US	2010	08	07	20100807	244	24.4	75.92
PORTLAND NWSFO OR US	2010	08	06	20100806	272	27.2	80.96
PORTLAND NWSFO OR US	2010	08	05	20100805	300	30	86
PORTLAND NWSFO OR US	2010	08	04	20100804	272	27.2	80.96
PORTLAND NWSFO OR US	2010	08	03	20100803	267	26.7	80.06
PORTLAND NWSFO OR US	2010	08	02	20100802	267	26.7	80.06
PORTLAND NWSFO OR US	2010	08	01	20100801	250	25	77
PORTLAND NWSFO OR US	2010	07	31	20100731	217	21.7	71.06
PORTLAND NWSFO OR US	2010	07	30	20100730	261	26.1	78.98
PORTLAND NWSFO OR US	2010	07	29	20100729	283	28.3	82.94
PORTLAND NWSFO OR US	2010	07	28	20100728	261	26.1	78.98
PORTLAND NWSFO OR US	2010	07	27	20100727	294	29.4	84.92
PORTLAND NWSFO OR US	2010	07	26	20100726	317	31.7	89.06
PORTLAND NWSFO OR US	2010	07	25	20100725	322	32.2	89.96
PORTLAND NWSFO OR US	2010	07	24	20100724	339	33.9	93.02
PORTLAND NWSFO OR US	2010	07	23	20100723	294	29.4	84.92
PORTLAND NWSFO OR US	2010	07	22	20100722	239	23.9	75.02
PORTLAND NWSFO OR US	2010	07	21	20100721	272	27.2	80.96
PORTLAND NWSFO OR US	2010	07	20	20100720	217	21.7	71.06
PORTLAND NWSFO OR US	2010	07	19	20100719	244	24.4	75.92
PORTLAND NWSFO OR US	2010	07	18	20100718	222	22.2	71.96
PORTLAND NWSFO OR US	2010	07	17	20100717	239	23.9	75.02
PORTLAND NWSFO OR US	2010	07	16	20100716	250	25	77
PORTLAND NWSFO OR US	2010	07	15	20100715	300	30	86
PORTLAND NWSFO OR US	2010	07	14	20100714	300	30	86
PORTLAND NWSFO OR US	2010	07	13	20100713	217	21.7	71.06
PORTLAND NWSFO OR US	2010	07	12	20100712	200	20	68
PORTLAND NWSFO OR US	2010	07	11	20100711	283	28.3	82.94
PORTLAND NWSFO OR US	2010	07	09	20100709	356	35.6	96.08
PORTLAND NWSFO OR US	2010	07	08	20100708	367	36.7	98.06
PORTLAND NWSFO OR US	2010	07	07	20100707	356	35.6	96.08
PORTLAND NWSFO OR US	2010	07	06	20100706	306	30.6	87.08
PORTLAND NWSFO OR US	2010	07	05	20100705	206	20.6	69.08
PORTLAND NWSFO OR US	2010	07	04	20100704	194	19.4	66.92
PORTLAND NWSFO OR US	2010	07	02	20100702	178	17.8	64.04
PORTLAND NWSFO OR US	2010	07	01	20100701	194	19.4	66.92
PORTLAND NWSFO OR US	2010	06	30	20100630	228	22.8	73.04
PORTLAND NWSFO OR US	2010	06	29	20100629	222	22.2	71.96
PORTLAND NWSFO OR US	2010	06	28	20100628	250	25	77
PORTLAND NWSFO OR US	2010	06	27	20100627	289	28.9	84.02
PORTLAND NWSFO OR US	2010	06	26	20100626	256	25.6	78.08
PORTLAND NWSFO OR US	2010	06	25	20100625	239	23.9	75.02
PORTLAND NWSFO OR US	2010	06	24	20100624	283	28.3	82.94
PORTLAND NWSFO OR US	2010	06	23	20100623	289	28.9	84.02
PORTLAND NWSFO OR US	2010	06	22	20100622	239	23.9	75.02
PORTLAND NWSFO OR US	2010	06	21	20100621	200	20	68
PORTLAND NWSFO OR US	2010	06	20	20100620	144	14.4	57.92
PORTLAND NWSFO OR US	2010	06	19	20100619	194	19.4	66.92
PORTLAND NWSFO OR US	2010	06	18	20100618	217	21.7	71.06
PORTLAND NWSFO OR US	2010	06	17	20100617	189	18.9	66.02
PORTLAND NWSFO OR US	2010	06	16	20100616	139	13.9	57.02
PORTLAND NWSFO OR US	2010	06	15	20100615	139	13.9	57.02
PORTLAND NWSFO OR US	2010	06	14	20100614	183	18.3	64.94
PORTLAND NWSFO OR US	2010	06	13	20100613	233	23.3	73.94
PORTLAND NWSFO OR US	2010	06	12	20100612	289	28.9	84.02
PORTLAND NWSFO OR US	2010	06	11	20100611	172	17.2	62.96
PORTLAND NWSFO OR US	2010	06	10	20100610	144	14.4	57.92
PORTLAND NWSFO OR US	2010	06	09	20100609	189	18.9	66.02
PORTLAND NWSFO OR US	2010	06	08	20100608	222	22.2	71.96
PORTLAND NWSFO OR US	2010	06	07	20100607	217	21.7	71.06
PORTLAND NWSFO OR US	2010	06	06	20100606	172	17.2	62.96
PORTLAND NWSFO OR US	2010	06	05	20100605	244	24.4	75.92
PORTLAND NWSFO OR US	2010	06	04	20100604	172	17.2	62.96
PORTLAND NWSFO OR US	2010	06	03	20100603	167	16.7	62.06
PORTLAND NWSFO OR US	2010	06	02	20100602	183	18.3	64.94
PORTLAND NWSFO OR US	2010	06	01	20100601	172	17.2	62.96
PORTLAND NWSFO OR US	2010	05	31	20100531	222	22.2	71.96
PORTLAND NWSFO OR US	2010	05	30	20100530	183	18.3	64.94
PORTLAND NWSFO OR US	2010	05	29	20100529	194	19.4	66.92
PORTLAND NWSFO OR US	2010	05	28	20100528	133	13.3	55.94
PORTLAND NWSFO OR US	2010	05	27	20100527	183	18.3	64.94
PORTLAND NWSFO OR US	2010	05	26	20100526	156	15.6	60.08
PORTLAND NWSFO OR US	2010	05	25	20100525	183	18.3	64.94
PORTLAND NWSFO OR US	2010	05	24	20100524	167	16.7	62.06
PORTLAND NWSFO OR US	2010	05	23	20100523	122	12.2	53.96
PORTLAND NWSFO OR US	2010	05	22	20100522	133	13.3	55.94
PORTLAND NWSFO OR US	2010	05	21	20100521	117	11.7	53.06
PORTLAND NWSFO OR US	2010	05	18	20100518	183	18.3	64.94
PORTLAND NWSFO OR US	2010	05	17	20100517	250	25	77
PORTLAND NWSFO OR US	2010	05	16	20100516	233	23.3	73.94
PORTLAND NWSFO OR US	2010	05	15	20100515	239	23.9	75.02
PORTLAND NWSFO OR US	2010	05	14	20100514	261	26.1	78.98
PORTLAND NWSFO OR US	2010	05	13	20100513	239	23.9	75.02
PORTLAND NWSFO OR US	2010	05	12	20100512	194	19.4	66.92
PORTLAND NWSFO OR US	2010	05	11	20100511	156	15.6	60.08
PORTLAND NWSFO OR US	2010	05	10	20100510	172	17.2	62.96
PORTLAND NWSFO OR US	2010	05	09	20100509	228	22.8	73.04
PORTLAND NWSFO OR US	2010	05	08	20100508	217	21.7	71.06
PORTLAND NWSFO OR US	2010	05	07	20100507	206	20.6	69.08
PORTLAND NWSFO OR US	2010	05	06	20100506	161	16.1	60.98
PORTLAND NWSFO OR US	2010	05	05	20100505	139	13.9	57.02
PORTLAND NWSFO OR US	2010	05	04	20100504	106	10.6	51.08
PORTLAND NWSFO OR US	2010	05	03	20100503	144	14.4	57.92
PORTLAND NWSFO OR US	2010	05	02	20100502	161	16.1	60.98
PORTLAND NWSFO OR US	2010	05	01	20100501	161	16.1	60.98
PORTLAND NWSFO OR US	2010	04	30	20100430	150	15	59
PORTLAND NWSFO OR US	2010	04	29	20100429	139	13.9	57.02
PORTLAND NWSFO OR US	2010	04	28	20100428	117	11.7	53.06
PORTLAND NWSFO OR US	2010	04	27	20100427	128	12.8	55.04
PORTLAND NWSFO OR US	2010	04	26	20100426	172	17.2	62.96
PORTLAND NWSFO OR US	2010	04	25	20100425	200	20	68
PORTLAND NWSFO OR US	2010	04	24	20100424	156	15.6	60.08
PORTLAND NWSFO OR US	2010	04	23	20100423	172	17.2	62.96
PORTLAND NWSFO OR US	2010	04	22	20100422	178	17.8	64.04
PORTLAND NWSFO OR US	2010	04	21	20100421	150	15	59
PORTLAND NWSFO OR US	2010	04	20	20100420	139	13.9	57.02
PORTLAND NWSFO OR US	2010	04	19	20100419	211	21.1	69.98
PORTLAND NWSFO OR US	2010	04	18	20100418	228	22.8	73.04
PORTLAND NWSFO OR US	2010	04	17	20100417	200	20	68
PORTLAND NWSFO OR US	2010	04	16	20100416	200	20	68
PORTLAND NWSFO OR US	2010	04	15	20100415	183	18.3	64.94
PORTLAND NWSFO OR US	2010	04	14	20100414	189	18.9	66.02
PORTLAND NWSFO OR US	2010	04	13	20100413	167	16.7	62.06
PORTLAND NWSFO OR US	2010	04	12	20100412	172	17.2	62.96
PORTLAND NWSFO OR US	2010	04	11	20100411	189	18.9	66.02
PORTLAND NWSFO OR US	2010	04	10	20100410	161	16.1	60.98
PORTLAND NWSFO OR US	2010	04	09	20100409	122	12.2	53.96
PORTLAND NWSFO OR US	2010	04	08	20100408	106	10.6	51.08
PORTLAND NWSFO OR US	2010	04	07	20100407	128	12.8	55.04
PORTLAND NWSFO OR US	2010	04	06	20100406	133	13.3	55.94
PORTLAND NWSFO OR US	2010	04	05	20100405	106	10.6	51.08
PORTLAND NWSFO OR US	2010	04	04	20100404	111	11.1	51.98
PORTLAND NWSFO OR US	2010	04	03	20100403	89	8.9	48.02
PORTLAND NWSFO OR US	2010	04	02	20100402	117	11.7	53.06
PORTLAND NWSFO OR US	2010	04	01	20100401	133	13.3	55.94
PORTLAND NWSFO OR US	2010	03	31	20100331	111	11.1	51.98
PORTLAND NWSFO OR US	2010	03	30	20100330	89	8.9	48.02
PORTLAND NWSFO OR US	2010	03	29	20100329	111	11.1	51.98
PORTLAND NWSFO OR US	2010	03	28	20100328	133	13.3	55.94
PORTLAND NWSFO OR US	2010	03	27	20100327	183	18.3	64.94
PORTLAND NWSFO OR US	2010	03	26	20100326	133	13.3	55.94
PORTLAND NWSFO OR US	2010	03	25	20100325	128	12.8	55.04
PORTLAND NWSFO OR US	2010	03	24	20100324	211	21.1	69.98
PORTLAND NWSFO OR US	2010	03	23	20100323	172	17.2	62.96
PORTLAND NWSFO OR US	2010	03	22	20100322	133	13.3	55.94
PORTLAND NWSFO OR US	2010	03	21	20100321	133	13.3	55.94
PORTLAND NWSFO OR US	2010	03	20	20100320	211	21.1	69.98
PORTLAND NWSFO OR US	2010	03	19	20100319	189	18.9	66.02
