RAILROAD,INCDTNO,HAZMAT,RRCLASS,SHORT_CAUSE,TYPE,ACCDMG
BNSF,PR1009103,,1,H,4,254535.0
BNSF,SF1009115,,1,T,1,43000.0
BNSF,TX1009106,,1,T,1,18700.0
NS,037485,Yes,1,H,1,67150.0
NS,037097,,1,E,1,12381.0
NS,037308,Yes,1,H,1,14592.0
BNSF,PR1009103,,1,H,4,254535.0
BNSF,SF1009107,,1,H,12,18000.0
NS,037482,,1,H,1,65045.0
CP,2009236,,1,T,1,984524.0
NS,037348,,1,M,12,11400.0
BNSF,TC1009109,,1,T,1,15000.0
BNSF,TX1009102,,1,T,1,3130943.0
BNSF,SF1009116,,1,T,1,26182.0
BNSF,TC1009107,,1,H,1,69996.0
NS,037358,,1,T,1,16303.0
BNSF,SF1009118,,1,H,1,28223.0
NS,037385,,1,H,1,19817.0
BNSF,SW1009100,,1,E,1,109000.0
BNSF,SW1009101,,1,T,1,226330.0
NS,037413,,1,M,1,21634.0
NS,037469,,1,E,13,87625.0
UP,1209NP020,,1,T,1,27388.0
UP,1209PD010,,1,T,1,9617.0
UP,1209SA001,,1,M,7,24720.0
UP,1209SA006,,1,T,1,1639402.0
CSX,000070753,,1,T,1,9905.0
BNSF,PR1109107,,1,H,1,17360.0
UP,1209KC009,,1,M,1,19200.0
UP,1209KC015,,1,T,1,124988.0
NS,037752,,1,H,1,34613.0
NS,037765,,1,M,1,43000.0
UP,1209PC002,,1,H,1,45813.0
NS,037924,,1,M,1,11377.0
NS,037737,Yes,1,T,1,11811.0
NS,037799,,1,E,1,46441.0
NS,037153,,1,T,1,26312.0
NS,037256,,1,T,1,12692.0
NS,037484,,1,T,1,16752.0
NS,037802,,1,H,1,10766.0
UP,1209NP016,,1,M,12,26865.0
UP,1209NP016,,1,M,12,26865.0
CSX,000056888,,1,M,1,56913.0
CSX,000056888,,1,M,1,56913.0
CSX,000071003,,1,T,1,221666.0
CSX,000071024,,1,M,1,17396.0
CSX,000071043,,1,M,7,10951.0
CSX,000071078,,1,E,11,200000.0
CSX,000071099,,1,T,1,212868.0
CSX,000071099,Yes,1,T,1,212868.0
UP,1209LA006,,1,H,1,326993.0
UP,1209LA011,,1,H,1,23734.0
UP,1209LA022,,1,E,1,25826.0
UP,1209NP003,,1,H,1,12898.0
UP,1209NP011,,1,T,1,11763.0
CSX,000071104,,1,M,7,31462.0
CSX,000071155,Yes,1,E,1,37224.0
CSX,000071172,,1,S,1,23247.0
CSX,000071172,,1,S,1,23247.0
CSX,000071172,,1,S,1,23247.0
CSX,000071173,,1,S,5,17521.0
CSX,000071173,,1,S,5,17521.0
CSX,000071193,,1,E,6,14755.0
CSX,000071193,,1,E,6,14755.0
CSX,000071247,,1,M,7,12107.0
CSX,000071267,,1,T,1,27085.0
CSX,000071293,,1,M,12,20301.0
CSX,000071293,,1,M,12,20301.0
CSX,000071303,,1,H,1,12426.0
CSX,000071369,,1,H,1,42215.0
CSX,000071369,,1,H,1,42215.0
CSX,000071384,,1,H,1,14155.0
CSX,000071393,,1,T,1,76610.0
CSX,000071419,,1,M,9,53647.0
CSX,000071457,,1,M,12,76229.0
CSX,000071457,,1,M,12,76229.0
CSX,000071466,,1,H,1,93000.0
UP,1209UT006,,1,H,4,19620.0
UP,1209UT006,,1,H,4,19620.0
UP,1209UT009,Yes,1,H,12,77959.0
UP,1209UT009,,1,H,12,77959.0
UP,1209WH004,,1,E,13,20844.0
CSX,000071480,,1,T,1,45933.0
UP,1009LK026,Yes,1,T,1,22246.0
UP,1009DV011,,1,M,7,10140.0
UP,1109PR034,,1,H,1,20523.0
UP,1209RS021,,1,M,5,12500.0
CSX,000071507,,1,H,4,17164.0
CSX,000071507,Yes,1,H,4,17164.0
CSX,000071562,,1,M,7,21836.0
CSX,000071564,,1,E,1,114062.0
CSX,000071564,Yes,1,E,1,114062.0
CSX,000071569,Yes,1,T,1,37950.0
CSX,000071578,,1,S,12,12674.0
CSX,000071578,,1,S,12,12674.0
KCS,09120703,,1,M,1,23469.0
KCS,09121201,,1,M,7,10431.0
KCS,09121301,Yes,1,H,12,19367.0
KCS,09121702,,1,H,2,49457.0
KCS,09121702,,1,H,2,49457.0
KCS,09122301,,1,H,1,10076.0
CP,217547,Yes,1,T,1,29634.0
BNSF,CA0209100,,1,H,12,17656.0
NS,037872,Yes,1,T,1,18600.0
BNSF,CA0209100,,1,H,12,17656.0
BNSF,GC0309101,Yes,1,H,12,19395.0
BNSF,GC0309101,,1,H,12,19395.0
BNSF,TX0609103,,1,E,1,14279.0
BNSF,TX1109103,,1,H,12,18945.0
BNSF,TX1109103,,1,H,12,18945.0
BNSF,GC1209109,,1,H,1,10000.0
UP,0809CB013,,1,T,1,108747.0
UP,1009TC003,,1,E,1,18064.0
UP,1109HO022,,1,T,1,54865.0
CSX,000066170,,1,M,1,14500.0
CSX,000063905,Yes,1,E,1,26412.0
BNSF,NW1209125,,1,H,13,12000.0
UP,1209SL012,,1,T,1,19524.0
UP,1209SL013,,1,T,1,1703409.0
UP,1209SL018,,1,T,1,13539.0
UP,1209TC008,,1,M,13,9072.0
UP,1209TC014,,1,E,13,23895.0
UP,1209UT002,,1,E,11,10000.0
UP,0809KC002,,1,M,9,20337.0
CSX,000069590,,1,H,1,8938.0
NS,037728,,1,H,12,11767.0
UP,1209CB002,,1,M,7,21395.0
BNSF,SF1009117,,1,E,1,23566.0
BNSF,CO1109108,,1,H,1,13042.0
UP,1209TC002,,1,T,1,25295.0
UP,1209TS002,,1,H,1,30087.0
BNSF,TX0309201,,1,M,7,200500.0
UP,0309LK035,,1,T,1,18411.0
BNSF,CH0809108,,1,T,1,18008.0
UP,1209RS005,,1,M,7,16952.0
BNSF,NW1109109,,1,S,1,13305.0
CSX,000055859,,1,M,4,16900.0
CSX,000069524,,1,T,1,11585.0
KCS,09011501,,1,M,1,267473.0
KCS,09011201,,1,H,3,19270.0
KCS,09011201,,1,H,3,19270.0
KCS,09011202,,1,T,1,48250.0
KCS,09011603,,1,M,1,158932.0
KCS,09011801,,1,H,13,17051.0
KCS,09013002,Yes,1,T,1,15105.0
KCS,09020601,,1,H,1,30000.0
KCS,09022001,,1,T,1,42658.0
KCS,09022701,,1,H,1,62290.0
KCS,09010301,,1,H,4,121800.0
NS,035366,,1,E,1,11796.0
CSX,000056980,,1,M,1,9753.0
NS,036416,,1,E,11,21158.0
UP,0409HO037,,1,M,1,12425.0
UP,0409LK006,,1,M,1,16016.0
UP,0409LK016,,1,M,12,11829.0
NS,036041,,1,T,1,14300.0
NS,036093,,1,T,1,9800.0
NS,036101,,1,M,7,10500.0
BNSF,NE0409112,,1,T,1,12401.0
BNSF,NE0409113,,1,T,1,9250.0
UP,0409CB008,,1,M,7,53319.0
UP,0409HO016,,1,T,1,17577.0
UP,0409HO028,Yes,1,M,1,19658.0
UP,0309DV029,,1,E,13,17146.0
CSX,000057954,,1,H,4,59932.0
BNSF,KS0309104,Yes,1,T,1,11246.0
CSX,000058033,,1,E,1,359487.0
CSX,000058079,,1,M,12,35404.0
CSX,000059256,,1,H,1,53062.0
CSX,000059273,,1,T,1,10500.0
CSX,000059344,Yes,1,H,4,70350.0
CSX,000063899,,1,M,7,110381.0
NS,035705,,1,H,1,9217.0
NS,035671,,1,T,1,35727.0
NS,035734,,1,E,1,12514.0
NS,035199,,1,M,1,11698.0
NS,035460,,1,T,1,20010.0
UP,0409NP011,,1,M,13,86217.0
CSX,000065808,,1,H,1,10440.0
NS,036146,,1,H,5,27500.0
BNSF,GC0209109,,1,T,1,11075.0
BNSF,CH0209108,,1,M,9,41411.0
CSX,000071406,,1,M,7,13845.0
BNSF,MT0109107,,1,T,1,26200.0
BNSF,MT0109108,Yes,1,M,1,163378.0
CP,2009006,,1,T,1,117629.0
CP,2009044,,1,T,1,19917.0
BNSF,CH1109108,,1,H,1,10048.0
CSX,000057228,,1,T,1,12344.0
CSX,000057242,,1,M,7,75000.0
CSX,000055830,Yes,1,E,1,195003.0
CSX,000055926,,1,T,1,96458.0
CSX,000056201,,1,M,1,77000.0
NS,036069,,1,M,1,9229.0
NS,037803,,1,T,1,10647.0
CSX,000056207,,1,H,1,10011.0
UP,0609WH007,,1,M,7,64936.0
CN,633974,,1,H,3,212000.0
UP,0509DV011,,1,T,1,1290970.0
UP,0509HO003,,1,M,9,249361.0
NS,036794,,1,M,1,19114.0
NS,037941,,1,T,1,21395.0
NS,036203,,1,H,12,27000.0
NS,036250,,1,E,1,41700.0
UP,0509LK011,,1,M,5,19311.0
UP,0509PR005,,1,M,12,54222.0
UP,0509CB010,,1,T,1,539116.0
UP,0509KC001,,1,H,1,102332.0
CSX,000056250,,1,S,5,100000.0
CSX,000057366,,1,S,4,15923.0
BNSF,GC0509200,,1,M,7,24783.0
BNSF,KS0509104,,1,H,12,33665.0
UP,0509LK011,,1,M,5,19311.0
UP,0509LK032,,1,M,7,29346.0
UP,0509LK033,,1,H,12,24465.0
UP,0509LK033,,1,H,12,24465.0
BNSF,SF0409118,,1,T,1,14086.0
BNSF,GC1209108,,1,T,1,44346.0
NS,037151,,1,H,3,11277.0
BNSF,CA1109104,Yes,1,H,1,290932.0
BNSF,CA1109108,,1,H,12,18500.0
BNSF,NE1109106,,1,T,1,143058.0
BNSF,SF1109108,,1,E,1,737979.0
BNSF,SF1109111,,1,M,13,26000.0
UP,1109TS002,,1,H,12,28047.0
UP,1109UT003,,1,H,1,389552.0
UP,1109UT005,,1,E,13,10671.0
UP,1109WH002,,1,T,1,230283.0
NS,037637,,1,M,1,20800.0
UP,0909LK035,,1,T,1,33029.0
BNSF,GC0309115,,1,H,4,274776.0
BNSF,SF0909110,,1,H,1,15200.0
BNSF,NE0909113,Yes,1,T,1,33446.0
NS,036572,,1,M,12,15000.0
NS,036597,,1,H,1,26900.0
NS,036628,,1,H,13,20000.0
UP,0609KC008,,1,S,1,15829.0
UP,0609LA015,Yes,1,M,1,18218.0
CSX,000055859,,1,M,4,16900.0
BNSF,CH0409100,,1,H,9,70500.0
BNSF,CH0409106,Yes,1,E,1,21710.0
BNSF,GC0409102,,1,T,1,100500.0
BNSF,NE0409103,,1,T,1,9500.0
BNSF,NE0409109,,1,T,1,30500.0
BNSF,NE0409110,,1,M,1,12209.0
BNSF,NE0409201,,1,M,7,12209.0
BNSF,SF0409115,,1,E,11,150000.0
BNSF,TC0409101,,1,T,1,32722.0
BNSF,TC0409102,,1,E,13,20046.0
UP,0409RS007,,1,H,1,25725.0
UP,0409RS009,,1,T,1,33500.0
UP,0409RS011,,1,M,1,101008.0
BNSF,NW0409100,,1,H,1,36059.0
BNSF,GC1109102,,1,T,1,23000.0
BNSF,GC1109107,Yes,1,H,1,10973.0
UP,0409LK026,,1,H,4,60021.0
UP,0409LK026,,1,H,4,60021.0
BNSF,NE1109108,,1,T,1,234732.0
CSX,000069157,Yes,1,S,12,25444.0
UP,0409LV007,,1,M,7,27500.0
UP,0409NP008,,1,S,12,26031.0
UP,0409NP008,,1,S,12,26031.0
BNSF,NW0409110,,1,M,1,26429.0
BNSF,PR0409103,,1,T,1,12500.0
BNSF,SF0409101,,1,T,1,30257.0
BNSF,SF0409104,,1,M,9,87393.0
UP,0409PC004,,1,M,1,68546.0
UP,0409PD008,,1,T,1,15885.0
UP,0409PD016,,1,H,9,13000.0
UP,0409RS006,Yes,1,H,1,18588.0
BNSF,TC0409111,,1,H,1,50788.0
BNSF,NE1109113,,1,H,1,30000.0
BNSF,NE1109205,,1,M,7,17101.0
CSX,000059929,,1,T,1,77055.0
BNSF,GC0609201,,1,M,7,67053.0
BNSF,KS0609107,,1,T,1,46722.0
BNSF,TX0409100,,1,E,1,9422.0
BNSF,NW0109128,,1,T,1,24526.0
BNSF,GC0309107,Yes,1,M,1,14631.0
BNSF,NE0309124,,1,E,1,20792.0
CSX,000060074,,1,H,1,20000.0
BNSF,CH1209105,Yes,1,H,1,845782.0
BNSF,CO1209100,,1,T,1,1103871.0
BNSF,CO1209105,,1,T,1,86800.0
BNSF,CO1209200,,1,M,7,29312.0
BNSF,SW1109102,,1,T,1,77320.0
BNSF,CA1209101,,1,H,1,326993.0
BNSF,GC1209101,,1,H,1,23150.0
BNSF,NE1209102,,1,M,1,15500.0
CSX,000069183,,1,H,1,49742.0
NS,037418,,1,M,5,50700.0
CSX,000069244,,1,H,1,12008.0
CSX,000069296,,1,T,1,1414136.0
CSX,000069318,,1,E,1,38761.0
CSX,000069318,,1,E,1,38761.0
CSX,000069396,Yes,1,T,1,25208.0
CSX,000069548,,1,M,7,250000.0
CSX,000069729,,1,H,1,23249.0
CSX,000069729,,1,H,1,23249.0
CSX,000059675,,1,H,1,17249.0
BNSF,CA1109114,,1,M,9,17500.0
BNSF,CA1109200,,1,M,7,8928.0
BNSF,MT1109103,,1,M,9,30000.0
BNSF,NW1109123,,1,H,4,80600.0
BNSF,NW1109128,,1,H,1,32000.0
BNSF,GC1209110,,1,H,1,92532.0
BNSF,KS1209102,,1,H,1,46194.0
BNSF,TX0409110,,1,H,12,34266.0
BNSF,TX0409110,,1,H,12,34266.0
BNSF,KS1209200,,1,M,7,65996.0
BNSF,NE1209100,,1,H,1,25000.0
CSX,000059675,,1,H,1,17249.0
CSX,000059730,,1,T,1,16500.0
CSX,000059742,,1,E,1,66001.0
CSX,000059773,,1,T,1,139018.0
BNSF,NW0909102,,1,T,1,19899.0
NS,035400,,1,E,1,13240.0
NS,035969,,1,T,1,13511.0
NS,035814,,1,S,1,10194.0
CSX,000059577,,1,H,4,16583.0
CSX,000059577,,1,H,4,16583.0
CSX,000059774,,1,M,9,74547.0
CSX,000059780,,1,H,1,18949.0
CSX,000059889,,1,T,1,142955.0
CSX,000059895,,1,M,1,25100.0
UP,0109PD014,,1,T,1,24526.0
BNSF,NE1209110,,1,H,1,560734.0
BNSF,NW1209110,Yes,1,T,1,204185.0
BNSF,NW1209111,Yes,1,H,12,27329.0
UP,1109DV011,,1,T,1,48975.0
UP,1109KC012,,1,H,1,31800.0
BNSF,SW1109110,,1,T,1,14604.0
BNSF,TC1109103,,1,M,1,15600.0
BNSF,TC1109103,Yes,1,M,1,15600.0
BNSF,TC1109117,Yes,1,H,1,124506.0
UP,1109CB003,,1,M,1,936238.0
UP,1109DV015,,1,M,1,485597.0
UP,1109DV016,,1,H,1,12759.0
UP,1109FW002,,1,M,7,1064686.0
UP,1109FW009,,1,E,1,24309.0
UP,1109HO009,,1,T,1,32470.0
UP,1109HO021,Yes,1,T,1,147024.0
UP,1109HO023,Yes,1,M,9,1460613.0
UP,1109HO025,,1,T,1,80898.0
UP,1109LA006,,1,M,1,67760.0
UP,1109LA015,,1,M,1,173730.0
CSX,000064543,,1,T,1,13635.0
UP,1109LA015,,1,M,1,173730.0
UP,1109LA019,,1,E,13,17286.0
UP,1109LA020,,1,H,1,18306.0
UP,1109LK021,,1,M,1,61109.0
UP,1109LK029,,1,E,5,12796.0
NS,037696,,1,H,5,20500.0
CSX,000069860,,1,M,7,10100.0
UP,0809DV009,,1,H,1,13286.0
UP,0909LK038,,1,H,12,9001.0
UP,0909LK038,,1,H,12,9001.0
NS,037696,,1,H,5,20500.0
NS,037188,,1,H,1,13606.0
CSX,000070135,,1,S,12,16880.0
UP,1109LK029,,1,E,5,12796.0
CSX,000071502,,1,T,1,11161.0
CSX,000070831,,1,T,1,1074108.0
CSX,000070832,,1,T,1,29420.0
CSX,000070983,,1,T,1,611210.0
CSX,000070135,,1,S,12,16880.0
CSX,000070142,,1,T,1,1658940.0
CSX,000070261,,1,H,1,25247.0
CSX,000070146,,1,H,1,9637.0
CSX,000070180,,1,H,1,32976.0
CSX,000070180,,1,H,1,32976.0
CSX,000070247,,1,T,1,334497.0
CSX,000070265,,1,T,1,97317.0
CSX,000070287,,1,T,1,131007.0
NS,037906,,1,T,1,9000.0
UP,0609LA015,,1,M,1,18218.0
UP,0609LK001,,1,T,1,55787.0
UP,0609PR018,Yes,1,H,12,60694.0
UP,0609KC002,,1,T,1,10990.0
UP,0609KC007,,1,H,12,9004.0
UP,0609KC007,,1,H,12,9004.0
UP,0609LK009,,1,M,1,42580.0
UP,0609PD005,,1,H,4,114774.0
UP,0609PR018,,1,H,12,60694.0
UP,0609LK043,,1,E,1,40849.0
UP,0609LV008,,1,M,7,210414.0
UP,0609LV014,,1,T,1,99140.0
UP,0609NP004,,1,T,1,40200.0
UP,0609NP008,,1,T,1,1078056.0
UP,0609RS004,,1,H,1,313684.0
UP,0609RS016,,1,M,7,128144.0
UP,0609NP015,,1,T,1,1037024.0
UP,0609PC002,,1,M,9,9000.0
BNSF,CA0709108,,1,H,5,9500.0
UP,0609RS021,,1,M,7,35000.0
UP,0609SA007,,1,H,1,28000.0
UP,0609SA011,Yes,1,T,1,2049601.0
UP,0609SA012,,1,M,9,23414.0
UP,0609SL004,,1,H,4,57099.0
UP,0609SL005,,1,T,1,203826.0
UP,0609SL011,,1,T,1,269855.0
UP,0609TC004,,1,H,5,38500.0
UP,0609UT007,,1,S,1,38813.0
UP,0609WH005,,1,H,12,80000.0
UP,0609WH005,,1,H,12,80000.0
UP,0509KC019,,1,T,1,11016.0
NS,036258,Yes,1,E,1,52050.0
UP,0509PR005,,1,M,12,54222.0
UP,0509PR013,,1,T,1,56000.0
NS,036294,,1,T,1,11132.0
BNSF,CO0109102,,1,H,1,13736.0
NS,035803,,1,H,1,61000.0
BNSF,TC0309116,,1,S,1,85000.0
UP,1109NP023,,1,M,1,12302.0
UP,1109PD003,,1,T,1,26740.0
CSX,000070287,,1,T,1,131007.0
CSX,000070329,,1,H,9,298093.0
CSX,000070377,,1,T,1,61381.0
NS,037927,Yes,1,T,1,14700.0
UP,1209EP002,,1,T,1,28148.0
UP,1209FW004,,1,E,13,26882.0
CSX,000069157,Yes,1,S,12,25444.0
CSX,000064109,,1,T,1,19250.0
CSX,000065834,,1,E,1,15191.0
NS,035373,,1,M,1,150710.0
NS,035391,,1,T,1,18400.0
NS,035393,,1,H,12,32550.0
NS,035394,,1,T,1,107703.0
NS,035395,,1,M,1,9500.0
NS,035408,,1,E,1,17000.0
NS,035412,,1,H,1,9000.0
NS,035415,,1,T,1,35459.0
NS,035418,,1,M,5,13250.0
NS,035418,,1,M,5,13250.0
CSX,000077015,,1,T,1,14353.0
UP,1010CB015,,1,H,1,65233.0
UP,1010CB021,,1,T,1,47564.0
NS,038835,,1,E,1,13113.0
BNSF,SF1210115,,1,H,1,86995.0
CSX,000074975,,1,S,12,20096.0
UP,1110TC004,,1,H,1,23088.0
CSX,000080235,,1,H,4,13794.0
NS,039410,,1,M,12,13600.0
NS,039602,,1,H,1,26700.0
CSX,000080051,Yes,1,M,1,34006.0
BNSF,SF0210102,,1,T,1,10243.0
CSX,000077945,,1,H,4,201182.0
CSX,000077945,Yes,1,H,4,201182.0
BNSF,SF1210116,,1,H,1,0.0
CSX,000079128,,1,H,1,13299.0
CSX,000079144,,1,E,11,22088.0
BNSF,SF1110102,,1,H,12,27946.0
BNSF,SF1110109,Yes,1,T,1,167200.0
CN,692798,,1,E,1,16855.0
NS,039982,,1,M,1,10000.0
BNSF,CA0710115,,1,E,1,120300.0
UP,0310LA025,,1,T,1,22930.0
BNSF,CA0710200,,1,M,7,83412.0
BNSF,CA0610121,,1,H,9,12250.0
NS,038081,,1,M,1,3449547.0
UP,0110ES004,,1,H,13,12051.0
UP,0910LA006,,1,H,3,2143217.0
UP,0910LA006,,1,H,3,2143217.0
UP,0910LA011,Yes,1,T,1,136553.0
UP,0910LA013,,1,H,12,27931.0
UP,0910LA013,,1,H,12,27931.0
UP,0210LA010,,1,H,12,35591.0
UP,0210LA010,,1,H,12,35591.0
UP,0210LA015,,1,H,1,11065.0
NS,038783,,1,S,1,18000.0
NS,039004,,1,T,1,11152.0
CSX,000073814,Yes,1,H,1,10727.0
NS,038660,,1,H,4,11100.0
UP,1010LA004,,1,M,7,42450.0
NS,038901,,1,H,5,33401.0
NS,038901,,1,H,5,33401.0
CSX,000076931,Yes,1,T,1,2091447.0
CSX,000073291,Yes,1,E,1,579585.0
CSX,000073312,,1,M,1,38683.0
BNSF,CA1110109,,1,H,1,11600.0
BNSF,CA1110111,Yes,1,H,1,112700.0
NS,039781,,1,H,1,19600.0
CSX,000079479,,1,T,1,97697.0
NS,040938,,1,T,1,165700.0
CSX,000081621,,1,S,12,22687.0
CSX,000081621,,1,S,12,22687.0
CSX,000080902,,1,T,1,70447.0
CSX,000080947,,1,T,1,59206.0
CSX,000080947,,1,T,1,59206.0
CSX,000083217,Yes,1,T,1,54947.0
CSX,000083340,,1,S,12,30505.0
CSX,000083340,,1,S,12,30505.0
NS,039860,,1,H,1,116600.0
CSX,000074812,,1,H,1,49168.0
CSX,000081945,,1,H,12,55993.0
CSX,000081945,,1,H,12,55993.0
CSX,000082028,Yes,1,T,1,46000.0
BNSF,KS1210113,,1,H,12,122621.0
BNSF,KS1210113,,1,H,12,122621.0
UP,0910KC001,,1,T,1,285278.0
CN,685528,,1,T,1,99430.0
CSX,000082168,,1,T,1,13458.0
BNSF,TC0210127,,1,H,1,74000.0
UP,0810TC001,Yes,1,H,1,65104.0
BNSF,CA1010103,,1,E,1,112184.0
BNSF,CA1010112,Yes,1,T,1,12265.0
UP,1210LA005,,1,M,12,29834.0
BNSF,CA0810200,,1,M,7,144726.0
BNSF,CA0810205,,1,M,7,21405.0
BNSF,SF0510122,,1,M,1,20000.0
UP,0510LK025,,1,S,12,40816.0
UP,0510LK025,,1,S,12,40816.0
UP,0610LK003,,1,M,7,252017.0
CSX,000082674,,1,T,1,44930.0
BNSF,SF0610102,Yes,1,S,1,9377.0
BNSF,SF0610111,,1,H,12,101628.0
NS,039776,,1,M,9,74745.0
UP,0210RS016,,1,M,1,9329.0
UP,0510RS024,,1,H,4,12438.0
BNSF,CA0310108,Yes,1,H,4,55591.0
UP,0310LA012,,1,H,1,9205.0
UP,0310LA013,,1,T,1,102140.0
UP,0310LA025,Yes,1,T,1,22930.0
UP,0310LA028,,1,M,1,87734.0
BNSF,CA0310105,,1,H,1,116546.0
BNSF,KS0410201,,1,M,7,14265.0
KCS,10061301,,1,T,1,344001.0
BNSF,CA0510102,Yes,1,H,1,10800.0
UP,0910LA003,,1,H,1,21973.0
UP,0110RS010,,1,H,1,10614.0
BNSF,CO0710200,,1,M,7,12718.0
UP,0610LK012,,1,H,1,12000.0
UP,0310DV005,,1,E,1,28616.0
CP,218730,,1,T,1,201252.0
UP,0910TC004,,1,T,1,16004.0
BNSF,SF0710108,,1,H,12,24236.0
UP,0910CB004,,1,H,1,13655.0
BNSF,TC0910110,,1,H,13,11000.0
BNSF,SF0210105,,1,T,1,25324.0
BNSF,SF0710108,,1,H,12,24236.0
UP,0610LK030,,1,T,1,29748.0
UP,0710LK022,Yes,1,T,1,357736.0
UP,0710LK015,,1,M,7,22944.0
UP,0110LK006,,1,M,9,25109.0
BNSF,GC0210109,,1,T,1,28136.0
UP,0110LK004,,1,T,1,238135.0
UP,0110LK034,,1,M,7,10050.0
UP,0110WH007,,1,H,12,47680.0
BNSF,SF1010200,,1,M,7,18500.0
BNSF,CO0110108,,1,H,12,15869.0
BNSF,CO0110200,,1,M,7,10882.0
BNSF,CO0110104,,1,T,1,30600.0
UP,0110WH007,,1,H,12,47680.0
UP,0110WH007,,1,H,12,47680.0
UP,0310LK016,,1,M,7,33904.0
UP,1110LK014,,1,E,1,187122.0
BNSF,SF1210100,,1,E,1,97157.0
BNSF,SF1210102,Yes,1,E,9,15300.0
KCS,10082001,,1,E,1,9948.0
UP,0310LK041,,1,M,13,9635.0
UP,0410LK039,,1,M,13,50503.0
UP,0910LK002,,1,M,7,33243.0
KCS,10070605,,1,E,1,14728.0
UP,0910LK042,,1,H,1,21806.0
BNSF,CO1010104,,1,H,12,13000.0
BNSF,CO1010104,,1,H,12,13000.0
BNSF,CO0810100,Yes,1,H,1,138182.0
BNSF,CO0810103,,1,T,1,15500.0
CSX,000079949,,1,M,7,10048.0
BNSF,CO0810109,,1,H,13,36224.0
BNSF,CO0810109,Yes,1,H,13,36224.0
BNSF,CO0810109,,1,H,13,36224.0
BNSF,CO0110108,,1,H,12,15869.0
UP,0410DV004,,1,M,7,20000.0
BNSF,SF1010106,,1,E,1,16373.0
NS,038588,,1,H,4,144200.0
BNSF,CO1110109,,1,E,13,34901.0
UP,1010LK001,,1,M,12,79096.0
UP,1010LK001,,1,M,12,79096.0
UP,1010LK004,,1,T,13,598256.0
UP,1010LK012,,1,M,1,1949047.0
UP,0910SA016,,1,H,4,9582.0
CSX,000073747,,1,M,12,23500.0
NS,038736,,1,T,1,16763.0
CSX,000076015,,1,M,1,151769.0
CSX,000071839,,1,T,1,136647.0
UP,1110DV006,,1,E,13,61314.0
NS,039583,,1,T,1,44921.0
NS,038562,,1,H,5,18250.0
NS,038562,Yes,1,H,5,18250.0
NS,039221,,1,M,7,14900.0
BNSF,NW0910120,,1,M,1,24250.0
UP,0310PD020,,1,S,1,12579.0
UP,0410PD007,,1,E,1,104727.0
UP,1010PD005,,1,H,9,10113.0
UP,0510PD016,,1,T,1,14681.0
BNSF,TX0310102,,1,H,1,69591.0
BNSF,TX0310102,,1,H,1,69591.0
UP,0310FW017,,1,M,9,16367.0
UP,0310CB008,,1,T,1,3158754.0
BNSF,SF1010113,,1,M,1,337000.0
UP,0210WH006,,1,M,7,49281.0
BNSF,SF0510112,,1,M,1,30676.0
BNSF,SF0710119,Yes,1,M,1,147293.0
BNSF,NE0410104,,1,H,1,29700.0
NS,038419,,1,T,1,25685.0
BNSF,SF0110102,,1,M,1,65000.0
BNSF,SF0110128,,1,M,13,37000.0
BNSF,SF0610111,,1,H,12,101628.0
BNSF,TX0210107,,1,T,1,20118.0
NS,039611,,1,M,7,15050.0
NS,038133,,1,H,1,13877.0
BNSF,CH1110111,,1,T,1,408686.0
UP,1010WH004,,1,T,1,10055.0
UP,1210LK027,,1,H,5,20856.0
UP,1210LK027,,1,H,5,20856.0
CSX,000074407,,1,H,12,111195.0
CSX,000074407,,1,H,12,111195.0
UP,0410LK028,,1,M,7,31971.0
UP,0810WH010,,1,E,13,84020.0
UP,0110LK024,,1,M,9,14548.0
NS,038660,,1,H,4,11100.0
UP,0310LK021,,1,M,12,10834.0
UP,0410LK005,,1,T,1,19871.0
UP,0410LK010,,1,T,1,41270.0
BNSF,SF0410105,,1,M,1,122172.0
CSX,000076896,,1,M,7,15000.0
BNSF,GC0410102,,1,T,1,19871.0
UP,0310LK003,,1,M,7,31396.0
KCS,10030301,,1,M,1,43178.0
CSX,000076771,,1,M,7,50000.0
CSX,000076073,,1,M,7,35000.0
UP,0710CB006,,1,M,7,15200.0
BNSF,NE0810100,,1,T,1,2041454.0
BNSF,SF0810108,,1,M,1,21100.0
NS,040031,,1,H,1,33000.0
CSX,000081692,,1,H,4,125572.0
CSX,000081692,,1,H,4,125572.0
UP,0310TS001,Yes,1,M,1,100974.0
CSX,000076135,,1,T,1,29500.0
BNSF,SW1010102,,1,M,1,65000.0
UP,1110TS001,Yes,1,H,1,9441.0
UP,1110TS001,,1,H,1,9441.0
CSX,000072019,,1,E,9,21025.0
CSX,000072435,,1,M,1,9740.0
CSX,000080540,,1,H,1,13400.0
CSX,000081551,Yes,1,H,12,180597.0
CSX,000081551,,1,H,12,180597.0
NS,040322,,1,T,1,75400.0
CSX,000082902,,1,M,9,10200.0
CSX,000083215,,1,M,7,13000.0
CSX,000078593,,1,T,1,13348.0
CSX,000079028,,1,M,7,35000.0
BNSF,SW0310104,,1,H,1,675258.0
KCS,10111803,,1,T,1,18657.0
BNSF,SF0810105,,1,T,1,1189208.0
KCS,10080501,,1,M,1,58040.0
NS,040415,,1,H,1,28550.0
NS,040415,,1,H,1,28550.0
NS,040840,,1,E,1,10500.0
